frame_index,file,acquisition_order,X,Y,R,reference_file,success,fail_reason,n_ref_edges,n_mov_edges,n_used_edges,ncc_dx_ref_to_frame_px,ncc_dy_ref_to_frame_px,ncc_peak,ncc_fit_ok,ncc_edge_peak,init_align_dx_px,init_align_dy_px,refined_align_dx_px,refined_align_dy_px,refined_shift_norm_px,before_fit_chamfer_px,before_holdout_chamfer_px,init_fit_chamfer_px,init_holdout_chamfer_px,refined_fit_chamfer_px,refined_holdout_chamfer_px,holdout_improvement_pct,gradient_corr_before,gradient_corr_refined,gradient_corr_gain,stage0a_delta_dx_px,stage0a_delta_dy_px
235,6_40_0.txt,244,6.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.0177235730682943,-1.423548745681532,0.927270770072937,True,False,-1.0177235730682943,1.423548745681532,-1.0177234411239624,1.3735488653182983,1.5533763000862324,0.4502909166501403,0.4500069579130828,0.1513228976834355,0.1566131548839399,0.1439579001887665,0.1476881060599298,67.18092832501154,0.6692239046096802,0.9444155097007751,0.2751916050910949,1.1920928955078125e-07,0.2000001668930053
236,8_40_0.txt,245,8.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.1101788335278449,-1.386086961072537,0.9301595091819764,True,False,-1.1101788335278449,1.386086961072537,-1.1101787090301514,1.3360871076583862,1.588455421323582,0.4509410898654495,0.435267638132855,0.1604856228240188,0.1568363037184839,0.147500939070151,0.1377944338349518,68.34259619528768,0.6681212186813354,0.9470492005348206,0.2789279818534851,1.1920928955078125e-07,0.2000001668930053
237,10_40_0.txt,246,10.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.189415247207537,-1.3357958955208775,0.931297779083252,True,False,-1.189415247207537,1.3357958955208775,-1.1894152164459229,1.285796046257019,1.4357763521579476,0.4447295423955461,0.4516326857114383,0.1553049123389292,0.1637032477570207,0.1236601812264074,0.1370558609535114,69.65324581465732,0.668805718421936,0.9361527562141418,0.2673470377922058,-0.2499999403953552,0.2000001668930053
238,12_40_0.txt,247,12.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.2862831555536356,-1.2979210626005848,0.9286320805549622,True,False,-1.2862831555536356,1.2979210626005848,-1.2362830638885498,1.2479212284088137,1.473777911330652,0.4646759386372884,0.4795882775727678,0.1643204019891715,0.1652237219792581,0.120589486021377,0.1220804352805658,74.54474160660806,0.6591814160346985,0.9327385425567628,0.2735571265220642,-0.1999999284744262,0.2000001668930053
239,14_40_0.txt,248,14.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.3628975884884391,-1.2452935594080867,0.9261554479599,True,False,-1.3628975884884391,1.2452935594080867,-1.312897562980652,1.195293664932251,1.4930339285704803,0.4997806412979676,0.508792729491961,0.1814418688018885,0.181590896751575,0.1456833000915675,0.1500800900641381,70.50270545060738,0.6507240533828735,0.9333051443099976,0.282581090927124,-0.1999999284744262,0.2000001072883606
240,16_40_0.txt,249,16.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.4656734868558092,-1.2096321195904194,0.919242262840271,True,False,-1.4656734868558092,1.2096321195904194,-1.4156733751296997,1.1596322059631348,1.5487917328013352,0.5260406705041452,0.5353691738110167,0.1784761043095744,0.1827108045939008,0.1658014502436504,0.1745553377756767,67.39533273215801,0.6353351473808289,0.9364833831787108,0.3011482357978821,-0.1999999284744262,0.2000001072883606
241,18_40_0.txt,250,18.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.5631458294365386,-1.1054372098807457,0.9269059896469116,True,False,-1.5631458294365386,1.1054372098807457,-1.5131456851959229,1.1054372787475586,2.1235557971930104,0.5405623672532238,0.5491379486948768,0.1638156051276626,0.1650921865987188,0.1544472038192101,0.1514321847765768,72.42365326663689,0.6183655261993408,0.9477995038032532,0.3294339776039123,0.3000001907348633,1.1920928955078125e-07
242,20_40_0.txt,251,20.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.6673497271860502,-1.0647057904922836,0.9348700046539308,True,False,-1.6673497271860502,1.0647057904922836,-1.6173495054244995,1.0647059679031372,2.193132097400478,0.5824596388355087,0.576303903593925,0.1482085773238229,0.1577022768096704,0.1217847192833821,0.1332427519529661,76.87977625658223,0.5961278080940247,0.9464460015296936,0.3503181934356689,0.3000001907348633,1.1920928955078125e-07
243,24_40_0.txt,252,24.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.8264463348237368,-0.9459594091381136,0.9432598352432252,True,False,-1.8264463348237368,0.9459594091381136,-1.7764461040496826,0.8959594964981079,2.2817687405037037,0.6290381189897947,0.6197860116105606,0.1058748586845179,0.1163765711044829,0.094016049308149,0.1079069607552331,82.58964243564827,0.554744303226471,0.9494540095329284,0.3947097063064575,0.3000001907348633,-0.0499998927116394
244,28_40_0.txt,253,28.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,1.9938899850841851,-0.8485879652585239,0.9431445598602296,True,False,-1.9938899850841851,0.8485879652585239,-1.8938897848129272,0.7985880374908447,2.1669561157071486,0.663210354925644,0.678616224199701,0.0975225404882481,0.0922500714901623,0.0975225404882481,0.0922500714901623,86.40615001520871,0.5058011412620544,0.9589929580688475,0.4531918168067932,0.1000001430511474,-0.0499999523162841
245,32_40_0.txt,254,32.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,2.149282816713136,-0.7258263470517514,0.9337952733039856,True,False,-2.149282816713136,0.7258263470517514,-2.099282741546631,0.6758263111114502,2.360435062826071,0.7060809637359535,0.7102504690912317,0.1528768006597256,0.1530813840451363,0.1321042969575124,0.1315161437671677,81.48313172739708,0.4610304534435272,0.9431777000427246,0.4821472465991974,0.0500001907348632,-0.3000000119209289
246,36_40_0.txt,255,36.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,2.338289648306324,-0.6089778235266088,0.9175854325294496,True,False,-2.338289648306324,0.6089778235266088,-2.238289594650269,0.5589778423309326,2.258051495545188,0.7764884147527815,0.7579851938922446,0.1778680410733552,0.1772851056566618,0.1539941043546201,0.1573823849301681,79.23674681269017,0.4191071987152099,0.9277459383010864,0.5086387395858765,-0.1499998569488525,-0.2999999523162842
247,40_40_0.txt,256,40.0,40.0,0,6_16_0.txt,True,ok,9072,9072,8000,2.4958620076808904,-0.4902816670125239,0.905125379562378,True,False,-2.4958620076808904,0.4902816670125239,-2.395862102508545,0.3902818560600281,1.9958856679930463,0.8190205936459609,0.8185213914258211,0.179359966471644,0.1829211769275302,0.1681697135843762,0.1782181121156074,78.22682290499937,0.3848865926265716,0.8761440515518188,0.4912574589252472,-0.4000000953674316,0.4000001847743988
